股票代码,股票简称,总股本,流通股,总市值,流通市值,行业,上市时间
002329,皇氏集团,869049335.0,659061636.0,3780364607.2499995,2866918116.6,食品饮料,20100106
301226,祥明智能,108800000.0,49079864.0,2903872000.0,1309941570.16,电机,20220325
835579,机科股份,129480000.0,44574420.0,3011704800.0,1036801009.2,通用设备,20231130
002877,智能自控,353485715.0,234055864.0,3679786293.15,2436521544.2400002,仪器仪表,20170605
600165,*ST宁科,684883775.0,684883775.0,1520441980.5000002,1520441980.5000002,化学制品,19980529
300720,海川智能,194877256.0,173302051.0,4117756419.2799997,3661872337.6299996,仪器仪表,20171106
603085,天成自控,397100000.0,370225434.0,4113956000.0,3835535496.24,汽车零部件,20150630
002563,森马服饰,2694090160.0,2208442340.0,18831690218.4,15437011956.6,纺织服装,20110311
603388,ST元成,325733572.0,325733572.0,1087950130.48,1087950130.48,工程建设,20170324
605555,德昌股份,372360800.0,135698415.0,8132359872.0,2963653383.6,家电行业,20211021
831906,舜宇精工,64970000.0,33183223.0,1445582500.0,738326711.75,汽车零部件,20230222
002182,宝武镁业,991791553.0,778712461.0,13180909739.369999,10349088606.689999,有色金属,20071113
001282,三联锻造,158704000.0,55832000.0,3831114560.0,1347784480.0,汽车零部件,20230524
600497,驰宏锌锗,5091291568.0,5091291568.0,31260530227.519997,31260530227.519997,有色金属,20040420
920118,太湖远大,50896000.0,13795000.0,1512120160.0,409849450.0,塑料制品,20240822
002614,奥佳华,623475995.0,441013152.0,4607487603.05,3259087193.2799997,家电行业,20110909
000429,粤高速Ａ,2090806126.0,1303329906.0,25215121879.56,15718158666.36,铁路公路,19980220
688262,国芯科技,335999913.0,264350640.0,11397117048.960001,8966773708.800001,半导体,20220106
600894,广日股份,873858595.0,859946895.0,11534933454.0,11351299014.0,专用设备,19960328
688041,海光信息,2324338091.0,886557181.0,299816370358.09,114357010777.19,半导体,20220812
300968,格林精密,413380000.0,413380000.0,7870755200.0,7870755200.0,消费电子,20210415
301047,义翘神州,121636742.0,119580621.0,8372256951.86,8230734143.429999,生物制品,20210816
300692,中环环保,423755028.0,374580953.0,2843396237.88,2513438194.63,环保行业,20170821
002248,华东数控,307495600.0,307495600.0,2924283156.0,2924283156.0,通用设备,20080612
002942,新农股份,156000000.0,137932823.0,2386800000.0,2110372191.9,农药兽药,20181205
688486,龙迅股份,102280590.0,55912551.0,6973490626.200001,3812117727.1800003,半导体,20230221
832469,富恒新材,140946000.0,97949051.0,2249498160.0,1563266853.96,塑料制品,20230918
002267,陕天然气,1112075445.0,1112075445.0,9385916755.8,9385916755.8,燃气,20080813
688777,中控技术,790591256.0,778651946.0,39576998275.36,38979316416.76,软件开发,20201124
300835,龙磁科技,119371904.0,81957815.0,4127880440.3199997,2834101242.7,小金属,20200525
002050,三花智控,3732389535.0,3670450033.0,95101285351.8,93523066840.84,家电行业,20050607
600081,东风科技,553026170.0,553026170.0,6448285142.2,6448285142.2,汽车零部件,19970703
603048,浙江黎明,146880000.0,146880000.0,2259014400.0,2259014400.0,汽车零部件,20211116
002324,普利特,1114010772.0,775229386.0,13089626571.0,9108945285.5,塑料制品,20091218
605133,嵘泰股份,186079816.0,184045716.0,5039041417.28,4983957989.28,汽车零部件,20210224
300266,兴源环境,1553807314.0,1553240164.0,5764625134.94,5762521008.44,环保行业,20110927
300223,北京君正,481569911.0,419590599.0,33030880195.49,28779719185.41,半导体,20110531
600350,山东高速,4852081025.0,4852081025.0,47647435665.5,47647435665.5,铁路公路,20020318
601963,重庆银行,3474568294.0,1875920938.0,32660941963.600002,17633656817.2,银行,20210205
002575,群兴玩具,642720000.0,578298500.0,5283158400.0,4753613670.0,房地产服务,20110422
000531,穗恒运Ａ,1041401332.0,909745263.0,6550414378.28,5722297704.27,电力行业,19940106
601998,中信银行,54098007724.0,39215844747.0,394374476307.96,285883508205.63,银行,20070427
002075,沙钢股份,2193825445.0,2193821920.0,16168493529.65,16168467550.4,钢铁行业,20061025
002483,润邦股份,886468413.0,885250799.0,4990817165.19,4983961998.37,专用设备,20100929
600132,重庆啤酒,483971198.0,483971198.0,30790247616.76,30790247616.76,酿酒行业,19971030
603986,兆易创新,664124105.0,662987312.0,55334820428.6,55240102835.84,半导体,20160818
002611,东方精工,1219046340.0,995071807.0,14665127470.199999,11970713838.21,专用设备,20110830
601699,潞安环能,2991409200.0,2991409200.0,44811309816.0,44811309816.0,煤炭行业,20060922
839946,华阳变速,134990443.0,99537500.0,1177116662.96,867967000.0000001,汽车零部件,20210720
688603,天承科技,58136926.0,21064583.0,7150841898.0,2590943709.0,电子化学品,20230710
601020,华钰矿业,819964698.0,819964698.0,12438864468.66,12438864468.66,有色金属,20160316
603809,豪能股份,633965259.0,633965259.0,8064038094.4800005,8064038094.4800005,汽车零部件,20171128
600622,光大嘉宝,1499685402.0,1499685402.0,6493637790.66,6493637790.66,房地产开发,19921203
688518,联赢激光,341249895.0,341249895.0,7080935321.25,7080935321.25,专用设备,20200622
300161,华中数控,198696906.0,194838075.0,6048333818.64,5930871003.0,通用设备,20110113
000048,京基智农,530569250.0,526759750.0,9629831887.5,9560689462.5,农牧饲渔,19941101
301229,纽泰格,112819439.0,47887064.0,2682846259.42,1138754381.92,汽车零部件,20220222
002833,弘亚数控,424230475.0,247271984.0,7856748397.0,4579477143.68,专用设备,20161228
601001,晋控煤业,1673700000.0,1673700000.0,24536442000.0,24536442000.0,煤炭行业,20060623
002204,大连重工,1931370032.0,1931370032.0,10390770772.16,10390770772.16,工程机械,20080116
600482,中国动力,2251717044.0,2251717044.0,52172283909.48,52172283909.48,船舶制造,20040714
300276,三丰智能,1401042990.0,1020769922.0,14851055694.0,10820161173.199999,专用设备,20111115
002137,实益达,577504854.0,396458956.0,4319736307.92,2965512990.88,电子元件,20070613
603097,江苏华辰,160000000.0,40000000.0,3817600000.0,954400000.0,电网设备,20220512
301005,超捷股份,134861949.0,132371786.0,4341206138.309999,4261047791.3399997,汽车零部件,20210601
600673,东阳光,3013874259.0,3001557927.0,25798763657.04,25693335855.120003,综合行业,19930917
300169,天晟新材,325984340.0,301735782.0,3178347315.0,2941923874.5,化学制品,20110125
688290,景业智能,102189714.0,60826233.0,4144814799.84,2467112010.48,专用设备,20220429
000333,美的集团,7656468325.0,6889498003.0,559917528607.25,503828988959.38995,家电行业,20130918
002184,海得控制,351908370.0,240077504.0,4247534025.9,2897735473.28,专用设备,20071116
831726,朱老六,101790000.0,55917205.0,2537624700.0,1394015920.65,食品饮料,20210527
300945,曼卡龙,261951029.0,238212397.0,3248192759.6,2953833722.8,珠宝首饰,20210210
300199,翰宇药业,883241336.0,706283126.0,11552796674.88,9238183288.08,化学制药,20110407
300858,科拓生物,263495118.0,193764577.0,4450432543.02,3272683705.53,食品饮料,20200727
002983,芯瑞达,223294598.0,128099077.0,4682487720.059999,2686237644.69,光学光电子,20200428
430418,苏轴股份,135408000.0,71599524.0,3742677120.0,1979010843.3600001,通用设备,20200727
688001,华兴源创,445026106.0,445026106.0,16221201563.7,16221201563.7,专用设备,20190722
603211,晋拓股份,271808000.0,67952000.0,4520167040.0,1130041760.0,汽车零部件,20220725
000807,云铝股份,3467957405.0,3467899649.0,47996530485.2,47995731142.159996,有色金属,19980408
603728,鸣志电器,418882500.0,418882500.0,24299373825.0,24299373825.0,电机,20170509
605319,无锡振华,250061583.0,213681583.0,5601379459.2,4786467459.2,汽车零部件,20210607
603392,万泰生物,1265122774.0,1265122774.0,96908404488.4,96908404488.4,生物制品,20200429
300824,北鼎股份,326341682.0,316045307.0,3142670397.6600003,3043516306.4100003,家电行业,20200619
600171,上海贝岭,708923303.0,708923303.0,27009977844.3,27009977844.3,半导体,19980924
603138,海量数据,294332710.0,283116990.0,4935959546.7,4747871922.3,软件开发,20170306
300278,华昌达,1421506508.0,1390065180.0,9978975686.16,9758257563.599998,通用设备,20111216
300486,东杰智能,407445804.0,395888998.0,3438842585.7599998,3341303143.12,专用设备,20150630
301261,恒工精密,87890196.0,37890196.0,4089530819.88,1763030819.88,通用设备,20230710
300298,三诺生物,564265375.0,455345717.0,14168703566.25,11433730953.869999,医疗器械,20120319
600558,大西洋,897604831.0,897604831.0,4128982222.6,4128982222.6,通用设备,20010227
600938,中国海油,47529953984.0,2841851853.0,1294715946524.16,77412044475.72,石油行业,20220421
688515,裕太微-U,80000000.0,49167227.0,7340800000.0,4511584749.52,半导体,20230210
600750,江中药业,629128757.0,627152478.0,13029256557.470001,12988327819.380001,中药,19960923
688107,安路科技,400849367.0,400849367.0,11945311136.6,11945311136.6,半导体,20211112
300119,瑞普生物,465847906.0,334982301.0,9316958120.0,6699646020.0,农药兽药,20100917
300477,合纵科技,1072018687.0,935478109.0,4041510449.9900002,3526752470.93,电网设备,20150610
002209,达 意 隆,199029050.0,155320784.0,2239076812.5,1747358820.0,专用设备,20080130
600857,宁波中百,224319919.0,224319919.0,1875314522.84,1875314522.84,商业百货,19940425
601208,东材科技,896784453.0,896784453.0,7443310959.900001,7443310959.900001,塑料制品,20110520
600886,国投电力,7454179797.0,7454179797.0,120385003721.54999,120385003721.54999,电力行业,19960118
002952,亚世光电,164340000.0,132045032.0,4285987199.9999995,3443734434.56,光学光电子,20190328
688071,华依科技,84789724.0,84789724.0,2770080283.08,2770080283.08,汽车零部件,20210729
000912,泸天化,1568000000.0,1568000000.0,7667519999.999999,7667519999.999999,化肥行业,19990603
300222,科大智能,780242234.0,635764509.0,9612584322.880001,7832618750.88,电网设备,20110525
003021,兆威机电,240203500.0,206197180.0,19550162865.0,16782388480.2,电机,20201204
002631,德尔未来,763216019.0,759505490.0,3900033857.09,3881073053.9,装修建材,20111111
603366,日出东方,813278001.0,813048101.0,14874854638.289999,14870649767.289999,家电行业,20120521
003010,若羽臣,164030506.0,120925856.0,3629995097.7799997,2676089193.2799997,互联网服务,20200925
603711,香飘飘,410745800.0,410745800.0,6600685006.0,6600685006.0,食品饮料,20171130
603758,秦安股份,438797049.0,438797049.0,4010605027.86,4010605027.86,汽车零部件,20170517
301158,德石股份,150370510.0,80138221.0,2320216969.3,1236532750.03,专用设备,20220117
603181,皇马科技,588700000.0,588700000.0,7588343000.0,7588343000.0,塑料制品,20170824
688469,芯联集成-U,7059087013.0,4395960000.0,42142749467.61,26243881200.0,半导体,20230510
603717,天域生物,290146240.0,290146240.0,2434326953.6000004,2434326953.6000004,农牧饲渔,20170327
301099,雅创电子,105221349.0,105221349.0,4737065131.9800005,4737065131.9800005,贸易行业,20211122
600678,四川金顶,348990000.0,348990000.0,2886147300.0,2886147300.0,水泥建材,19931008
000040,ST旭蓝,1486873870.0,1060340670.0,2289785759.8,1632924631.8,电力行业,19940808
001306,夏厦精密,62000000.0,15500000.0,3906000000.0,976500000.0,通用设备,20231116
600028,中国石化,121569677698.0,94841824851.0,786555814706.0599,613626606785.97,石油行业,20010808
873706,铁拓机械,92405245.0,25660745.0,1411028091.1499999,391839576.15,工程机械,20240308
601567,三星医疗,1411085871.0,1403005862.0,47412485265.6,47140996963.200005,电网设备,20110615
300661,圣邦股份,471980615.0,452535139.0,44536090831.4,42701215716.04,半导体,20170606
600538,国发股份,524198348.0,524198348.0,2872606947.0400004,2872606947.0400004,农药兽药,20030114
600785,新华百货,225631280.0,225631280.0,2685012232.0,2685012232.0,商业百货,19970108
002935,天奥电子,426652824.0,415090885.0,7325628988.080001,7127110495.450001,通信设备,20180903
601728,中国电信,91507138699.0,20252675382.0,615843043444.27,136300505320.86002,通信服务,20210820
688702,盛科通信-U,410000000.0,201491783.0,29528200000.0,14511438211.66,半导体,20230914
603617,君禾股份,390681337.0,380081337.0,2609751331.16,2538943331.16,通用设备,20170703
000937,冀中能源,3533546850.0,3433394152.0,23710099363.5,23038074759.92,煤炭行业,19990909
688132,邦彦技术,152225204.0,108495718.0,2918157160.6800003,2079862914.0600002,通信设备,20220923
601077,渝农商行,11357000000.0,8837700254.0,65984169999.99999,51347038475.74,银行,20191029
301568,思泰克,103258400.0,47644019.0,3636760848.0,1678022349.1799998,专用设备,20231128
603239,浙江仙通,270720000.0,270720000.0,3901075200.0,3901075200.0,汽车零部件,20161230
603325,博隆技术,66670000.0,16670000.0,5532276600.0,1383276600.0,通用设备,20240110
002560,通达股份,525738570.0,452922202.0,3596051818.7999997,3097987861.68,电网设备,20110303
300094,国联水产,1128167253.0,1104961099.0,5697244627.65,5580053549.95,食品饮料,20100708
600968,海油发展,10165104199.0,10165104199.0,42286833467.840004,42286833467.840004,采掘行业,20190626
002581,未名医药,659735586.0,400791161.0,9031780172.34,5486830994.09,生物制品,20110520
301538,骏鼎达,56000000.0,14000000.0,4809280000.0,1202320000.0,塑料制品,20240320
300862,蓝盾光电,184617902.0,151471007.0,5483151689.4,4498688907.9,仪器仪表,20200824
301556,托普云农,85280000.0,18347682.0,9628112000.0,2071453297.8000002,软件开发,20241017
603280,南方路机,108406667.0,27941667.0,2667888074.87,687644424.87,专用设备,20221108
688383,新益昌,102133600.0,102133600.0,5141405424.0,5141405424.0,专用设备,20210428
301000,肇民科技,242159450.0,228551450.0,6824053301.0,6440579861.0,塑料制品,20210528
600483,福能股份,2780137800.0,2780137800.0,27662371109.999996,27662371109.999996,电力行业,20040531
300876,蒙泰高新,96002240.0,68387240.0,2245492393.6,1599577543.6000001,化纤行业,20200824
600339,中油工程,5583147471.0,5583147471.0,21718443662.190002,21718443662.190002,采掘行业,20001225
002898,赛隆药业,176000000.0,101262561.0,2034560000.0,1170595205.16,化学制药,20170912
300345,华民股份,577814895.0,443969895.0,3784687562.25,2908002812.25,光伏设备,20120801
603129,春风动力,151431863.0,151431863.0,22328628199.35,22328628199.35,交运设备,20170818
603311,金海高科,235883907.0,235883907.0,2967419550.06,2967419550.06,家电行业,20150518
300340,科恒股份,276465494.0,187445286.0,3378408336.6800003,2290581394.92,电池,20120726
600422,昆药集团,756975757.0,756975757.0,11422764173.13,11422764173.13,中药,20001206
600460,士兰微,1664071845.0,1664071845.0,46244556572.549995,46244556572.549995,半导体,20030311
603912,佳力图,541785393.0,541785393.0,4193418941.82,4193418941.82,专用设备,20171101
000595,宝塔实业,1138656366.0,1138062793.0,10145428221.06,10140139485.630001,通用设备,19960419
002430,杭氧股份,983956200.0,964715930.0,22965537708.0,22516469806.2,专用设备,20100610
600900,长江电力,24468217716.0,24007256503.0,695142065311.56,682046157250.23,电力行业,20031118
300092,科新机电,273923271.0,209866256.0,3432258585.6299996,2629624187.68,通用设备,20100708
300691,联合光电,269048766.0,193378582.0,5598904820.46,4024208291.4199996,光学光电子,20170811
603230,内蒙新华,353523000.0,89401000.0,4896293550.0,1238203850.0,文化传媒,20211224
300461,田中精机,155741692.0,80465195.0,3597633085.2000003,1858746004.5,专用设备,20150519
600983,惠而浦,766439000.0,766439000.0,8997993860.0,8997993860.0,家电行业,20040727
603716,塞力医疗,190986254.0,190986254.0,1907952677.46,1907952677.46,医药商业,20161031
