,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
539,159595,中证A50ETF基金,1.209,1.2063,-0.22,0.007,0.58,3478950,415155356.25,1.191,1.209,1.181,1.202,2.33,6.12,0.88,14.64,1703071.0,1775880.0,3818033.0,0.92,15475072.0,3.73,-11657039.0,-2.81,-4625799.0,-1.11,807765.0,0.19,6240,1.208,1.209,5685113344.0,6873302033,6873302033,2024-11-11,2024-11-11 15:34:57+08:00
540,510130,中盘ETF,6.267,6.2754,0.13,0.036,0.58,5013,3112158.0,6.171,6.273,6.165,6.231,1.73,0.95,0.95,-51.32,2836.0,2177.0,-3263.0,-0.1,0.0,0.0,-3263.0,-0.1,145071.0,4.66,-141807.0,-4.56,12,6.183,6.3,52685100.0,330177522,330177522,2024-11-11,2024-11-11 16:11:45+08:00
541,515900,央企创新驱动ETF,1.572,1.5721,0.01,0.009,0.58,237677,37097086.0,1.552,1.575,1.548,1.563,1.73,0.95,0.96,5.45,114333.0,123344.0,2636916.0,7.11,4354609.0,11.74,-1717693.0,-4.63,-1766196.0,-4.76,-870720.0,-2.35,-63,1.572,1.575,2503646496.0,3935732292,3935732292,2024-11-11,2024-11-11 16:11:35+08:00
542,510310,沪深300ETF易方达,4.047,4.052,0.12,0.023,0.57,4732416,1898426234.0,3.992,4.053,3.967,4.024,2.14,0.73,0.68,5.11,2122118.0,2610298.0,18285024.0,0.96,44429440.0,2.34,-26144416.0,-1.38,-19178687.0,-1.01,893659.0,0.05,358,4.045,4.046,64734944000.0,261982318368,261982318368,2024-11-11,2024-11-11 16:11:50+08:00
543,561200,中证A100ETF工银,1.237,1.2374,0.03,0.007,0.57,24512,3007134.0,1.236,1.237,1.211,1.23,2.11,6.91,0.58,-0.08,13812.0,10700.0,30641.0,1.02,0.0,0.0,30641.0,1.02,-33432.0,-1.11,2791.0,0.09,62,1.235,1.238,35470500.0,43877009,43877009,2024-11-11,2024-11-11 16:11:53+08:00
544,512910,中证A100ETF,1.071,1.069,-0.19,0.006,0.56,197883,20970611.0,1.056,1.072,1.048,1.065,2.25,5.31,0.61,30.6,101316.0,96567.0,69459.0,0.33,2461235.0,11.74,-2391776.0,-11.41,-313044.0,-1.49,243584.0,1.16,-6,1.071,1.072,372628800.0,399085445,399085445,2024-11-11,2024-11-11 16:11:46+08:00
545,512390,平安MSCI低波ETF,1.104,1.09,-1.28,0.006,0.55,13334,1447646.0,1.088,1.118,1.078,1.098,3.64,0.74,1.17,56.71,5460.0,7874.0,317514.0,21.93,0.0,0.0,317514.0,21.93,-127942.0,-8.84,-189572.0,-13.1,-3,1.081,1.115,180682000.0,199472928,199472928,2024-11-11,2024-11-11 16:11:34+08:00
546,159517,800增强ETF,1.122,1.1225,0.04,0.006,0.54,43692,4862932.0,1.111,1.122,1.104,1.116,1.61,24.63,0.6,13.03,15204.0,28488.0,183235.0,3.77,0.0,0.0,183235.0,3.77,-138950.0,-2.86,-44286.0,-0.91,-539,1.122,1.123,17742624.0,19907224,19907224,2024-11-11,2024-11-11 15:34:33+08:00
547,510760,上证综指ETF,1.13,1.1286,-0.12,0.006,0.53,1432607,160553331.0,1.118,1.131,1.111,1.124,1.78,4.73,0.61,-14.57,691111.0,741496.0,4594907.0,2.86,14549078.0,9.06,-9954171.0,-6.2,-5204032.0,-3.24,609126.0,0.38,153,1.129,1.13,3029503696.0,3423339176,3423339176,2024-11-11,2024-11-11 16:11:44+08:00
548,159300,300ETF,4.215,4.2182,0.08,0.022,0.52,370425,154537721.228,4.17,4.215,4.126,4.193,2.12,7.44,0.71,6.33,186131.0,184294.0,16574050.0,10.72,25130137.0,16.26,-8556087.0,-5.54,-12674216.0,-8.2,-3899834.0,-2.52,2632,4.214,4.215,497758096.0,2098050375,2098050375,2024-11-11,2024-11-11 15:34:45+08:00
549,515350,民生加银300ETF,5.367,5.369,0.04,0.028,0.52,19820,10519238.0,5.3,5.367,5.265,5.339,1.91,7.87,0.85,14.17,12602.0,7218.0,773261.0,7.35,-1277142.0,-12.14,2050403.0,19.49,-720175.0,-6.85,-53086.0,-0.5,-2,5.359,5.364,25199200.0,135244106,135244106,2024-11-11,2024-11-11 16:11:47+08:00
550,159630,A100ETF基金,1.161,1.1624,0.12,0.006,0.52,44469,5102068.1,1.149,1.161,1.138,1.155,1.99,19.24,0.91,-17.03,20776.0,23693.0,361374.0,7.08,0.0,0.0,361374.0,7.08,-296921.0,-5.82,-64453.0,-1.26,-43,1.161,1.165,23113744.0,26835057,26835057,2024-11-11,2024-11-11 15:34:18+08:00
551,515810,中证800ETF,1.359,1.3565,-0.18,0.007,0.52,72464,9766046.0,1.341,1.359,1.331,1.352,2.07,3.5,1.06,22.21,28655.0,43809.0,1509542.0,15.46,-86541.0,-0.89,1596083.0,16.34,-1549123.0,-15.86,39580.0,0.41,50,1.358,1.359,206908800.0,281189059,281189059,2024-11-11,2024-11-11 16:11:52+08:00
552,510300,沪深300ETF,4.215,4.2182,0.08,0.021,0.5,23043651,9617369865.0,4.152,4.219,4.13,4.194,2.12,2.42,0.98,2.74,10638371.0,12405281.0,761259136.0,7.92,1332918784.0,13.86,-571659648.0,-5.94,-674703792.0,-7.02,-86555264.0,-0.9,10495,4.213,4.214,95310487552.0,401733705032,401733705032,2024-11-11,2024-11-11 16:12:00+08:00
553,560510,中证A500ETF,1.014,1.0108,-0.32,0.005,0.5,6149131,617778747.0,1.001,1.015,0.992,1.009,2.28,10.24,0.69,-3.62,3777784.0,2371347.0,-26439559.0,-4.28,-101733120.0,-16.47,75293561.0,12.19,17714427.0,2.87,8725134.0,1.41,185,1.012,1.013,6005026816.0,6089097191,6089097191,2024-11-11,2024-11-11 16:11:34+08:00
554,515760,浙江国资ETF,1.221,1.2225,0.12,0.006,0.49,35539,4313695.0,1.215,1.223,1.203,1.215,1.65,1.89,0.94,33.13,16270.0,19269.0,143241.0,3.32,747706.0,17.33,-604465.0,-14.01,-102896.0,-2.39,-40344.0,-0.94,611,1.221,1.224,187888100.0,229411370,229411370,2024-11-11,2024-11-11 16:11:49+08:00
555,159330,沪深300ETF基金,1.23,1.2315,0.12,0.006,0.49,531142,64760548.62,1.216,1.23,1.205,1.224,2.04,5.75,0.94,-41.45,276441.0,254701.0,6796855.0,10.5,15637096.0,24.15,-8840241.0,-13.65,-7722197.0,-11.92,925342.0,1.43,3749,1.229,1.23,923801008.0,1136275240,1136275240,2024-11-11,2024-11-11 15:34:09+08:00
556,159631,中证A100ETF,1.041,1.0435,0.24,0.005,0.48,84957,8783695.607,1.036,1.041,1.019,1.036,2.12,5.33,0.98,-80.19,51936.0,33020.0,1875176.0,21.35,1483758.0,16.89,391418.0,4.46,-1347896.0,-15.35,-527280.0,-6.0,98,1.034,1.041,159332605.0,165865242,165865242,2024-11-11,2024-11-11 15:34:27+08:00
557,516560,养老ETF,0.834,0.8306,-0.41,0.004,0.48,85589,7076546.0,0.832,0.911,0.817,0.83,11.33,7.91,1.08,61.86,38245.0,47344.0,-1809674.0,-25.57,180925.0,2.56,-1990599.0,-28.13,1110108.0,15.69,699567.0,9.89,600,0.833,0.834,108258000.0,90287172,90287172,2024-11-11,2024-11-11 16:12:00+08:00
558,516600,消费服务ETF,0.626,0.6264,0.06,0.003,0.48,27825,1724768.0,0.614,0.626,0.613,0.623,2.09,1.79,0.27,7.32,17306.0,10519.0,226737.0,13.15,-136016.0,-7.89,362753.0,21.03,-250215.0,-14.51,23479.0,1.36,70,0.625,0.626,155332100.0,97237895,97237895,2024-11-11,2024-11-11 16:11:53+08:00
559,510210,上证指数ETF,0.841,0.8388,-0.26,0.004,0.48,6233889,519867640.0,0.834,0.842,0.827,0.837,1.79,6.33,0.74,15.63,3182448.0,3051441.0,10761669.0,2.07,38728439.0,7.45,-27966770.0,-5.38,-13427026.0,-2.58,2665353.0,0.51,-10600,0.841,0.842,9842192640.0,8277284010,8277284010,2024-11-11,2024-11-11 16:11:57+08:00
560,515360,方正沪深300ETF,5.561,5.55,-0.2,0.026,0.47,1570,865005.0,5.48,5.561,5.464,5.535,1.75,0.58,0.46,-35.73,627.0,943.0,285251.0,32.98,0.0,0.0,285251.0,32.98,-272404.0,-31.49,-12847.0,-1.49,-4,5.561,5.572,27279300.0,151700187,151700187,2024-11-11,2024-11-11 16:12:02+08:00
561,159335,央企科创ETF,1.287,1.2913,0.33,0.006,0.47,132344,16957086.067,1.281,1.292,1.253,1.281,3.04,3.06,0.41,-57.74,70590.0,61754.0,257012.0,1.52,-297410.0,-1.75,554422.0,3.27,72813.0,0.43,-329825.0,-1.95,-2000,1.287,1.289,432883696.0,557121317,557121317,2024-11-11,2024-11-11 15:34:06+08:00
562,510330,沪深300ETF华夏,4.315,4.3184,0.08,0.02,0.47,2941720,1256399369.0,4.264,4.319,4.228,4.295,2.12,0.73,1.13,8.15,1186829.0,1754891.0,-29253093.0,-2.33,53497712.0,4.26,-82750805.0,-6.59,23197652.0,1.85,6055447.0,0.48,-100,4.312,4.317,40030449920.0,172731391405,172731391405,2024-11-11,2024-11-11 16:11:46+08:00
563,510360,沪深300ETF基金,1.533,1.536,0.2,0.007,0.46,2380459,362511899.0,1.524,1.537,1.504,1.526,2.16,3.4,2.38,57.3,1929242.0,451217.0,-22742446.0,-6.27,-170713194.0,-47.09,147970748.0,40.82,23756169.0,6.55,-1013723.0,-0.28,-11560,1.533,1.535,6992381184.0,10719320355,10719320355,2024-11-11,2024-11-11 16:12:01+08:00
564,159673,沪深300ETF鹏华,1.099,1.0984,-0.05,0.005,0.46,2813551,306472431.5,1.09,1.1,1.077,1.094,2.1,6.84,1.6,-8.33,1155001.0,1658550.0,-6813970.0,-2.22,98377084.0,32.1,-105191054.0,-34.32,6579113.0,2.15,234857.0,0.08,720,1.098,1.099,4111528384.0,4518569694,4518569694,2024-11-11,2024-11-11 15:34:42+08:00
565,515380,沪深300ETF泰康,4.629,4.6291,0.0,0.021,0.46,152764,70099558.0,4.57,4.635,4.537,4.608,2.13,1.65,0.65,-3.74,66271.0,86493.0,-5273760.0,-7.52,-4224618.0,-6.03,-1049142.0,-1.5,-861241.0,-1.23,6135002.0,8.75,-97,4.626,4.629,927099808.0,4291545011,4291545011,2024-11-11,2024-11-11 16:11:44+08:00
566,561180,A100ETF,1.109,1.1112,0.2,0.005,0.45,72221,7946733.0,1.093,1.11,1.088,1.104,1.99,4.96,0.6,-0.34,30864.0,41357.0,419861.0,5.28,0.0,0.0,419861.0,5.28,-341079.0,-4.29,-78783.0,-0.99,-245,1.108,1.11,145609600.0,161481046,161481046,2024-11-11,2024-11-11 16:12:00+08:00
567,159938,医药卫生ETF,0.669,0.6697,0.1,0.003,0.45,860897,57014429.545,0.66,0.669,0.653,0.666,2.4,1.12,1.03,20.77,427776.0,433121.0,-2927957.0,-5.14,-3927117.0,-6.89,999160.0,1.75,1683228.0,2.95,1244729.0,2.18,-7890,0.669,0.67,7682067200.0,5139302957,5139302957,2024-11-11,2024-11-11 15:34:18+08:00
568,512360,平安MSCI国际ETF,1.57,1.575,0.32,0.007,0.45,505,78729.0,1.56,1.57,1.548,1.563,1.41,0.1,0.07,-1.79,160.0,345.0,56787.0,72.13,0.0,0.0,56787.0,72.13,-45590.0,-57.91,-11196.0,-14.22,1,1.573,1.576,48337700.0,75890189,75890189,2024-11-11,2024-11-11 16:12:01+08:00
569,159919,沪深300ETF,4.326,4.335,0.21,0.019,0.44,4052655,1733681386.159,4.266,4.33,4.237,4.307,2.16,1.05,0.85,-40.92,1752645.0,2300010.0,39666640.0,2.29,130050448.0,7.5,-90383808.0,-5.21,-44028112.0,-2.54,4361458.0,0.25,28175,4.325,4.326,38607516672.0,167016117123,167016117123,2024-11-11,2024-11-11 15:34:06+08:00
570,159993,证券ETF龙头,1.38,1.3763,-0.27,0.006,0.44,1120538,153193104.855,1.344,1.384,1.344,1.374,2.91,9.38,0.66,38.75,564988.0,555550.0,-9982451.0,-6.52,-9795592.0,-6.39,-186859.0,-0.12,3908878.0,2.55,6073572.0,3.96,-7550,1.38,1.381,1194697984.0,1648683218,1648683218,2024-11-11,2024-11-11 15:34:48+08:00
571,159925,沪深300ETF南方,4.143,4.1489,0.14,0.018,0.44,532403,218518123.95,4.094,4.145,4.058,4.125,2.11,3.91,0.86,-87.29,320135.0,212268.0,4319594.0,1.98,5361331.0,2.45,-1041737.0,-0.48,-3787806.0,-1.73,-531787.0,-0.24,-263,4.143,4.144,1362920864.0,5646581140,5646581140,2024-11-11,2024-11-11 15:34:12+08:00
572,510350,工银沪深300ETF,4.162,4.1715,0.23,0.018,0.43,141246,58214817.0,4.135,4.167,4.084,4.144,2.0,1.16,0.55,12.5,79988.0,61258.0,395726.0,0.68,10794404.0,18.54,-10398678.0,-17.86,-157758.0,-0.27,-237969.0,-0.41,-49,4.156,4.16,1221414704.0,5083527998,5083527998,2024-11-11,2024-11-11 16:11:54+08:00
573,159596,A50ETF华宝,1.164,1.1651,0.09,0.005,0.43,1027975,118258913.228,1.153,1.165,1.139,1.159,2.24,6.72,0.64,-24.42,500656.0,527318.0,932416.0,0.79,8560552.0,7.24,-7628136.0,-6.45,-1073057.0,-0.91,140640.0,0.12,-148,1.164,1.165,1529841520.0,1780735529,1780735529,2024-11-11,2024-11-11 15:35:00+08:00
574,159876,有色龙头ETF,1.181,1.1781,-0.25,0.005,0.43,85284,9949817.5,1.166,1.181,1.152,1.176,2.47,10.23,0.67,8.72,43339.0,41945.0,334709.0,3.36,0.0,0.0,334709.0,3.36,-555741.0,-5.59,221032.0,2.22,-8,1.181,1.182,83388509.0,98481829,98481829,2024-11-11,2024-11-11 15:34:45+08:00
575,159692,证券ETF东财,1.427,1.4263,-0.05,0.006,0.42,522019,73891095.275,1.4,1.436,1.388,1.421,3.38,14.85,0.63,44.06,243514.0,278505.0,-1376998.0,-1.86,2448147.0,3.31,-3825145.0,-5.18,-1340867.0,-1.81,2717866.0,3.68,-1654,1.427,1.428,351455968.0,501527666,501527666,2024-11-11,2024-11-11 15:34:48+08:00
576,562890,中证A50指数ETF,1.199,1.201,0.17,0.005,0.42,381699,45379173.0,1.189,1.201,1.175,1.194,2.18,8.64,0.87,-7.53,198445.0,183254.0,-2174958.0,-4.79,1499410.0,3.3,-3674368.0,-8.1,1278725.0,2.82,896234.0,1.97,-10550,1.198,1.2,441551008.0,529419659,529419659,2024-11-11,2024-11-11 16:11:38+08:00
577,515310,沪深300指数ETF,1.203,1.2046,0.13,0.005,0.42,260916,31053898.0,1.195,1.204,1.179,1.198,2.09,6.66,0.85,27.98,153363.0,107553.0,280995.0,0.9,30357.0,0.1,250638.0,0.81,-795908.0,-2.56,514913.0,1.66,-150,1.2,1.204,391611200.0,471108274,471108274,2024-11-11,2024-11-11 16:11:54+08:00
578,159593,中证A50指数ETF,1.208,1.2087,0.06,0.005,0.42,5181511,618131601.524,1.192,1.208,1.183,1.203,2.08,7.45,1.62,-39.42,1507486.0,3674025.0,34082607.0,5.51,55261392.0,8.94,-21178785.0,-3.43,-32537850.0,-5.26,-1544763.0,-0.25,3449,1.207,1.208,6956196096.0,8403084884,8403084884,2024-11-11,2024-11-11 15:34:15+08:00
579,563350,中证A50ETF,1.213,1.2138,0.07,0.005,0.41,744011,89496014.0,1.201,1.214,1.187,1.208,2.24,4.51,0.92,-5.25,360575.0,383436.0,-4969.0,-0.01,6324265.0,7.07,-6329234.0,-7.07,-464013.0,-0.52,468982.0,0.52,50,1.212,1.213,1649997600.0,2001447089,2001447089,2024-11-11,2024-11-11 16:11:59+08:00
580,159791,300ESGETF,0.975,0.9787,0.38,0.004,0.41,8584,831261.2,0.976,0.976,0.961,0.971,1.54,2.2,0.24,-22.08,3834.0,4750.0,103424.0,12.44,0.0,0.0,103424.0,12.44,-107822.0,-12.97,4398.0,0.53,-1,0.977,0.98,39083347.0,38106263,38106263,2024-11-11,2024-11-11 15:34:12+08:00
581,159910,基本面120ETF,2.252,2.2587,0.3,0.009,0.4,12989,2896839.9,2.243,2.252,2.205,2.243,2.1,0.84,0.98,3.06,4798.0,8191.0,-1067628.0,-36.85,0.0,0.0,-1067628.0,-36.85,1566558.0,54.08,-498930.0,-17.22,-54,2.207,2.283,154906143.0,348848634,348848634,2024-11-11,2024-11-11 15:35:03+08:00
582,159653,ESG300ETF,1.034,1.0384,0.42,0.004,0.39,2452,251401.939,1.028,1.034,1.019,1.03,1.46,0.4,1.21,10.05,1583.0,869.0,155028.0,61.67,0.0,0.0,155028.0,61.67,-126905.0,-50.48,-28122.0,-11.19,1,1.03,1.036,61972068.0,64079118,64079118,2024-11-11,2024-11-11 15:34:42+08:00
583,515780,浦银MSCI中国ETF,1.379,1.3869,0.57,0.005,0.36,179,24297.0,1.339,1.379,1.339,1.374,2.91,0.15,0.06,-0.05,82.0,97.0,17328.0,71.32,0.0,0.0,17328.0,71.32,273.0,1.12,-17602.0,-72.45,-1,1.379,1.381,11785200.0,16251791,16251791,2024-11-11,2024-11-11 16:11:40+08:00
584,510150,消费ETF,0.553,0.5519,-0.2,0.002,0.36,3194810,174509319.0,0.543,0.554,0.54,0.551,2.54,7.87,0.87,-3.77,1616233.0,1578577.0,-3914482.0,-2.24,1670756.0,0.96,-5585238.0,-3.2,-93675.0,-0.05,4008157.0,2.3,-3495,0.553,0.554,4057178608.0,2243619770,2243619770,2024-11-11,2024-11-11 16:11:35+08:00
585,512990,MSCIA股ETF,1.688,1.6888,0.05,0.006,0.36,26050,4365403.0,1.668,1.688,1.658,1.682,1.78,1.58,0.99,1.84,11594.0,14456.0,877892.0,20.11,0.0,0.0,877892.0,20.11,-584019.0,-13.38,-293873.0,-6.73,-9,1.689,1.692,165015400.0,278545995,278545995,2024-11-11,2024-11-11 16:11:53+08:00
586,512180,MSCIA股ETF基金,1.481,1.4814,0.03,0.005,0.34,2793,412333.0,1.466,1.549,1.455,1.476,6.37,0.4,0.38,-8.08,1345.0,1448.0,-16419.0,-3.98,0.0,0.0,-16419.0,-3.98,99351.0,24.09,-82931.0,-20.11,-50,1.481,1.484,70048000.0,103741088,103741088,2024-11-11,2024-11-11 16:11:46+08:00
587,159592,A50ETF基金,1.188,1.1892,0.1,0.004,0.34,2513308,295507046.622,1.175,1.188,1.163,1.184,2.11,7.21,1.06,-66.68,978559.0,1534749.0,4845230.0,1.64,60804467.0,20.58,-55959237.0,-18.94,-5976135.0,-2.02,1130906.0,0.38,1846,1.187,1.188,3486310464.0,4141736831,4141736831,2024-11-11,2024-11-11 15:34:12+08:00
588,516720,ESGETF,0.913,0.9167,0.4,0.003,0.33,20525,1858842.0,0.903,0.914,0.898,0.91,1.76,5.65,0.76,-44.0,7805.0,12720.0,42968.0,2.31,0.0,0.0,42968.0,2.31,-31272.0,-1.68,-11695.0,-0.63,-1,0.913,0.918,36337800.0,33176411,33176411,2024-11-11,2024-11-11 16:11:55+08:00
589,513160,港股科技30ETF,0.933,0.9386,0.6,0.003,0.32,521161,48270046.0,0.915,0.937,0.913,0.93,2.58,43.36,0.62,-28.58,275864.0,245297.0,1347406.0,2.79,1396314.0,2.89,-48908.0,-0.1,-1446306.0,-3.0,98899.0,0.2,-323,0.932,0.933,120189300.0,112136617,112136617,2024-11-11,2024-11-11 16:12:04+08:00
590,512160,MSCI中国A股ETF,1.254,1.2557,0.14,0.004,0.32,81633,10132697.0,1.25,1.255,1.233,1.25,1.76,3.03,1.29,9.37,28244.0,53389.0,590662.0,5.83,1864865.0,18.4,-1274203.0,-12.58,-512974.0,-5.06,-77688.0,-0.77,-2,1.253,1.256,269777808.0,338301371,338301371,2024-11-11,2024-11-11 16:11:38+08:00
591,561930,沪深300ETF指数,1.294,1.2965,0.19,0.004,0.31,250056,32157235.0,1.29,1.297,1.27,1.29,2.09,3.33,0.5,-24.25,145900.0,104156.0,-3778386.0,-11.75,-682042.0,-2.12,-3096344.0,-9.63,4004935.0,12.45,-226550.0,-0.7,380,1.293,1.296,751260608.0,972131227,972131227,2024-11-11,2024-11-11 16:11:46+08:00
592,515160,MSCI中国ETF招商,1.352,1.3535,0.11,0.004,0.3,57937,7797664.0,1.348,1.352,1.329,1.348,1.71,1.37,0.96,-1.04,28923.0,29014.0,484253.0,6.21,0.0,0.0,484253.0,6.21,-486771.0,-6.24,2517.0,0.03,1,1.352,1.355,423955104.0,573187301,573187301,2024-11-11,2024-11-11 16:11:58+08:00
593,159996,家电ETF,1.367,1.3646,-0.18,0.004,0.29,1028929,138912494.025,1.353,1.367,1.34,1.363,1.98,7.16,0.78,77.4,486032.0,542897.0,7811038.0,5.62,6411211.0,4.62,1399827.0,1.01,-6872735.0,-4.95,-938303.0,-0.68,-4102,1.367,1.368,1436554848.0,1963770477,1963770477,2024-11-11,2024-11-11 15:34:51+08:00
594,512380,MSCI中国ETF,1.39,1.3892,-0.06,0.004,0.29,69423,9551044.0,1.386,1.39,1.366,1.386,1.73,6.21,0.82,0.11,34901.0,34522.0,108723.0,1.14,-615883.0,-6.45,724606.0,7.59,-52949.0,-0.55,-55775.0,-0.58,50,1.389,1.39,111805600.0,155409784,155409784,2024-11-11,2024-11-11 16:11:58+08:00
595,515110,一带一路国企ETF,1.421,1.4179,-0.22,0.004,0.28,22244,3132973.0,1.417,1.421,1.397,1.417,1.69,0.87,0.44,7.53,4971.0,17273.0,206799.0,6.6,2195286.0,70.07,-1988487.0,-63.47,-196606.0,-6.28,-10194.0,-0.33,96,1.416,1.421,254295000.0,361353195,361353195,2024-11-11,2024-11-11 16:11:36+08:00
596,516650,有色金属ETF基金,1.092,1.0907,-0.12,0.003,0.28,112835,12182973.0,1.082,1.093,1.065,1.089,2.57,11.23,1.29,51.13,38466.0,74369.0,1489404.0,12.23,1701187.0,13.96,-211783.0,-1.74,-1519868.0,-12.48,30465.0,0.25,242,1.092,1.093,100464800.0,109707562,109707562,2024-11-11,2024-11-11 16:11:44+08:00
597,562960,绿色电力ETF,1.103,1.101,-0.18,0.003,0.27,28545,3129543.0,1.099,1.103,1.091,1.1,1.09,5.2,0.66,-4.16,13863.0,14682.0,-189969.0,-6.07,0.0,0.0,-189969.0,-6.07,168906.0,5.4,21063.0,0.67,50,1.101,1.103,54891000.0,60544773,60544773,2024-11-11,2024-11-11 16:11:55+08:00
598,512400,有色金属ETF,1.107,1.1071,0.01,0.003,0.27,2478696,271686643.0,1.089,1.108,1.083,1.104,2.26,5.56,0.66,-11.2,1247950.0,1230746.0,-5938418.0,-2.19,-437382.0,-0.16,-5501036.0,-2.02,47829.0,0.02,5890590.0,2.17,-112,1.107,1.108,4457039104.0,4933942288,4933942288,2024-11-11,2024-11-11 16:11:50+08:00
599,561000,沪深300ETF增强基金,1.131,1.1322,0.11,0.003,0.27,241341,27110053.0,1.12,1.131,1.11,1.128,1.86,13.23,1.43,26.93,95792.0,145549.0,6506257.0,24.0,678686.0,2.5,5827571.0,21.5,-6363135.0,-23.47,-143122.0,-0.53,-30,1.131,1.132,182420000.0,206317020,206317020,2024-11-11,2024-11-11 16:11:34+08:00
600,159913,深价值ETF,2.265,2.2729,0.35,0.006,0.27,381,85391.7,2.266,2.266,2.229,2.259,1.64,0.12,0.95,-24.51,30.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,9835.0,11.52,-9835.0,-11.52,1,2.268,2.274,31929693.0,72320755,72320755,2024-11-11,2024-11-11 15:34:06+08:00
601,563280,A50增强ETF,1.138,1.134,-0.35,0.003,0.26,6161,692567.0,1.125,1.138,1.11,1.135,2.47,5.05,0.36,64.52,1719.0,4442.0,16048.0,2.32,0.0,0.0,16048.0,2.32,71237.0,10.29,-87284.0,-12.6,664,1.138,1.14,12206600.0,13891111,13891111,2024-11-11,2024-11-11 16:11:35+08:00
602,159871,有色金属ETF,1.145,1.1472,0.19,0.003,0.26,206164,23439228.0,1.14,1.146,1.122,1.142,2.1,14.53,0.71,8.0,90541.0,115623.0,2158745.0,9.21,2127349.0,9.08,31396.0,0.13,-2410986.0,-10.29,252241.0,1.08,-627,1.145,1.146,141866253.0,162436860,162436860,2024-11-11,2024-11-11 15:34:36+08:00
603,560350,中证A50ETF指数基金,1.179,1.1811,0.18,0.003,0.26,2164651,253148762.0,1.166,1.181,1.155,1.176,2.21,5.4,0.93,-14.46,985076.0,1179574.0,-1294633.0,-0.51,8280947.0,3.27,-9575580.0,-3.78,-302284.0,-0.12,1596917.0,0.63,-647,1.178,1.179,4011532096.0,4729596341,4729596341,2024-11-11,2024-11-11 16:11:45+08:00
604,159591,中证A50ETF,1.197,1.1987,0.14,0.003,0.25,2747324,327583704.139,1.187,1.199,1.171,1.194,2.35,11.27,2.04,32.82,954065.0,1793259.0,-904506.0,-0.28,-3514898.0,-1.07,2610392.0,0.8,248483.0,0.08,656023.0,0.2,513,1.196,1.197,2436905680.0,2916976099,2916976099,2024-11-11,2024-11-11 15:34:54+08:00
605,159326,电网设备ETF,1.201,1.2038,0.23,0.003,0.25,128657,15337871.755,1.198,1.202,1.184,1.198,1.5,22.08,1.38,-73.89,67897.0,60760.0,516721.0,3.37,0.0,0.0,516721.0,3.37,-526552.0,-3.43,9831.0,0.06,72,1.2,1.201,58265525.0,69976896,69976896,2024-11-11,2024-11-11 15:35:00+08:00
606,159842,券商ETF,1.246,1.2437,-0.18,0.003,0.24,2072249,255981192.4,1.213,1.255,1.213,1.243,3.38,13.65,0.72,55.65,957848.0,1114401.0,-14557951.0,-5.69,-10709460.0,-4.18,-3848491.0,-1.5,8334503.0,3.26,6223449.0,2.43,-13811,1.246,1.247,1518250624.0,1891740278,1891740278,2024-11-11,2024-11-11 15:34:27+08:00
607,512520,MSCIETF,1.251,1.2504,-0.05,0.003,0.24,36113,4476995.0,1.248,1.251,1.23,1.248,1.68,4.63,0.92,-1.57,20406.0,15707.0,23067.0,0.52,0.0,0.0,23067.0,0.52,-147525.0,-3.3,124458.0,2.78,1,1.249,1.251,78056400.0,97648556,97648556,2024-11-11,2024-11-11 16:11:47+08:00
608,513730,东南亚科技ETF,1.301,1.3126,0.88,0.003,0.23,652868,84859891.0,1.302,1.308,1.29,1.298,1.39,8.49,1.28,-23.54,280252.0,372616.0,-7604179.0,-8.96,-1811493.0,-2.13,-5792686.0,-6.83,5041709.0,5.94,2562471.0,3.02,20,1.3,1.301,769355008.0,1000930865,1000930865,2024-11-11,2024-11-11 16:11:43+08:00
609,561990,沪深300增强ETF,0.89,0.8905,0.06,0.002,0.23,428304,37825087.0,0.885,0.892,0.874,0.888,2.03,3.27,0.51,-11.9,174978.0,253326.0,2835603.0,7.5,1543972.0,4.08,1291631.0,3.41,-3341426.0,-8.83,505823.0,1.34,10,0.889,0.89,1309649200.0,1165587788,1165587788,2024-11-11,2024-11-11 16:11:52+08:00
610,515150,一带一路ETF,1.35,1.3475,-0.19,0.003,0.22,133125,17790846.0,1.348,1.36,1.325,1.347,2.6,2.17,2.12,91.73,59629.0,73496.0,327651.0,1.84,9011241.0,50.65,-8683590.0,-48.81,-320538.0,-1.8,-7115.0,-0.04,50,1.35,1.353,612703200.0,827149320,827149320,2024-11-11,2024-11-11 16:11:58+08:00
611,515550,国联中证500ETF,1.388,1.3896,0.12,0.003,0.22,7111,979440.0,1.363,1.388,1.363,1.385,1.81,2.42,1.01,58.83,5488.0,1623.0,-137584.0,-14.05,0.0,0.0,-137584.0,-14.05,122869.0,12.54,14715.0,1.5,75,1.384,1.388,29345700.0,40731832,40731832,2024-11-11,2024-11-11 16:11:53+08:00
